Job_Title,Company,Location,Salary_Min,Salary_Max,Description,Extracted_Skills,Longitude,Latitude,URL,Created,Experience_years,Experience_Level, Scikit_Learn,AWS,Docker,Google_Analytics,apache_airflow,azure,big_data,data_pipelines,deep_learning,etl,gcp,hadoop,java,kpi,kafka,kubernetes,machine_learning,pandas,power_bi,pytorch,python,r,sql,snowflake,spark,tableau,tensorflow,Avg_Salary,Skills
Machine Learning Engineer,RMS Staffing Solutions,"Kloof, eThekwini",14256.0,14256.0,"My client based in GilIitts, KZN is looking to hire an employee to design an AI model using machine learning. The successful candidate could be a graduate looking to use the technical skills learnt whilst studying – this will be a learning developmental project for both the successful candidate and employer. Educational Background: A degree in Computer Science, Data Science, Mathematics, or a related field. Advanced degrees would be preferred, especially for more complex AI projects. Technical …",[],30.82528,-29.78583,https://www.adzuna.co.za/details/5062815881?utm_medium=api&utm_source=019ec8e4,2025-02-25,5,mid_level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14256.0,['machine_learning']
Data Scientist,Cevo trades as Cevo  Pty,"Dunnstown, Moorabool Area",132000.0,165000.0,"Who are we? Cevo is a trusted leader in technology delivery on the AWS platform. Established in 2016, we're an Advanced AWS Consulting Partner, headquartered in Melbourne, with offices in Sydney, Brisbane and Canberra. We empower our customers to simplify cloud adoption and accelerate digital transformation by leveraging emerging technologies, modern productivity tools and cloud native platforms. Drawing on experience across diverse projects and customers, our consultants enable organisations t…",[],143.952548,-37.579665,https://www.adzuna.com.au/details/5056456712?utm_medium=api&utm_source=019ec8e4,2025-02-20,7,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148500.0,['AWS']
Data Scientist,Cevo trades as Cevo  Pty,"The Rocks, Sydney",132000.0,165000.0,"Who are we? Cevo is a trusted leader in technology delivery on the AWS platform. Established in 2016, we're an Advanced AWS Consulting Partner, headquartered in Melbourne, with offices in Sydney, Brisbane and Canberra. We empower our customers to simplify cloud adoption and accelerate digital transformation by leveraging emerging technologies, modern productivity tools and cloud native platforms. Drawing on experience across diverse projects and customers, our consultants enable organisations t…",[],151.206616,-33.865715,https://www.adzuna.com.au/details/5056456424?utm_medium=api&utm_source=019ec8e4,2025-02-20,8,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148500.0,['AWS']
Data Scientist,Cevo trades as Cevo  Pty,"Dunnstown, Moorabool Area",132000.0,165000.0,"Who are we? Cevo is a trusted leader in technology delivery on the AWS platform. Established in 2016, we're an Advanced AWS Consulting Partner, headquartered in Melbourne, with offices in Sydney, Brisbane and Canberra. We empower our customers to simplify cloud adoption and accelerate digital transformation by leveraging emerging technologies, modern productivity tools and cloud native platforms. Drawing on experience across diverse projects and customers, our consultants enable organisations t…",[],143.952548,-37.579665,https://www.adzuna.com.au/details/5056456711?utm_medium=api&utm_source=019ec8e4,2025-02-20,10,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148500.0,['AWS']
Data Scientist,Vibe Recruit Limited,"Curbridge, Witney",65520.0,78624.0,"Senior Data Management Analyst A world leading medical device and health care company, now have a need for a Senior Data Management Analyst. The Senior Data Management Analyst will lead and direct data management activities in support of R&D, and clinical affairs, along with the development of data management processes and procedures. You will provide further support and the provision of resource to the Statistics, Clinical Affairs and Science Support Groups, where appropriate. Main Responsibil…",[],-1.514539,51.788,https://www.adzuna.co.uk/jobs/land/ad/5081804803?se=FmYqif797xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=FFDE58BA073678D00E24D0D261333313E082568D,2025-03-07,10,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72072.0,['r']
Data Analyst,Catering Pomelo,"Wiązowna, mazowieckie",21000.0,27000.0,"O biznesie: Jesteśmy w momencie, w którym nasz biznes ecommerce dynamiczne rośnie rok do roku. Wraz z tym rosną nasze potrzeby. Działamy szybko z dużą koncentracją na wynikach biznesowych. Sprawne testujemy nowe pomysły, aby znaleźć co działa, dlatego ważne są dla nas dane, a przede wszystkim wnioski, które na ich podstawie wyciągamy. Poszukujemy Power BI Developera / Analityka do naszego nowego, małego i zwinnego zespołu, w skład którego wchodzić będą: BI Developer - może to Ty? ;) Data Analys…",[],21.29143,52.17062,https://www.adzuna.pl/land/ad/5068793808?se=luO_IQD-7xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=152FA373AA8B32137015F8BD1F890A06FCC65D61,2025-03-01,5,mid_level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24000.0,['power_bi']
Data Analyst,RWJBarnabas Health Corporate Services,"Oceanport, Monmouth County",86819.11,86819.11,"The Senior Business Data Analyst will be leading advanced analytic projects supporting RWJBH, using data to solve strategic and research problems. The Senior Business Data Analyst will wrangle large and complex data sets and build machine learning models to aid Revenue Cycle & Finance initiatives across operations & strategy. The Senior Business Data Analyst will conduct appropriate analyses and present results in an innovative format and informative visualizations for a broad audience. The Sen…",[],-74.012385,40.31794,https://www.adzuna.com/land/ad/5067654058?se=FOXYbwD-7xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=E0EF4C75292C44CC89FC93C354A5A0BA244702D6,2025-02-28,8,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86819.11,['machine_learning']
Data Engineer,,"Pretoria, Tshwane",77760.0,77760.0,"We are looking for a BI Analyst and Architect with experience in Oracle and PostgreSQL and AWS Glue. To grab this opportunity, you need to have the ability to develop within a specific sought-after programming language and or Cloud services and you need to have strong working knowledge with software development tools, techniques and approaches used to generate and prepare data to be used by the application solutions. APPY NOW Requirements: 8 years experience in ETL (Oracle and or Informatica an…",[],28.18472,-25.725,https://www.adzuna.co.za/land/ad/5046691533?se=dtmQuwD-7xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=1DA52EADC4E78F7D9E725DB014C4CBBA39453C74,2025-02-12,8,senior,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77760.0,"['AWS', 'etl']"
Data Analyst,Recruitment Hive,"Canberra Region, Australian Capital Territory",185328.0,205920.0,"4  12 month contract - Baseline clearance required Civic, ACT - Flexible work arrangements Power BI solutions-data modelling, SQL, and Azure Databricks Our client, a large Federal Government department based in Civic, ACT, requires an experienced BI specialist for a 4  12 month contract. You will design, build, and optimise Power BI solutions, with strong expertise in data modelling, SQL, and Azure Databricks. You will have experience in Azure Data Factory, Azure DevOps, CI/CD, and Git version …",[],149.112048,-35.311933,https://www.adzuna.com.au/details/5047210929?utm_medium=api&utm_source=019ec8e4,2025-02-13,8,senior,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,195624.0,"['azure', 'power_bi', 'sql']"
Analytics Consultant,FourQuarters,"Melbourne, Melbourne Region",138600.0,138600.0,"Principal Consultant required to develop and implement data platform and integration solutions on Snowflake. Requirements: build and upskill a team of Snowflake Data Engineers partner with senior technical and business leaders to build relationship and gather and define requirements, including providing presales support, and scoping and resourcing projects work with Data Architects and Modellers to advise on relevant, effective and efficient solutions lead the development and implementation of …",[],144.957935,-37.806509,https://www.adzuna.com.au/details/5074280847?utm_medium=api&utm_source=019ec8e4,2025-03-05,7,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138600.0,['snowflake']
Data Engineer,FourQuarters,"Melbourne, Melbourne Region",118800.0,118800.0,"Lead Power BI Engineer required to design and develop BI solutions for a leading financial services organisation. Responsibilities: gathering and defining requirements from business users developing data models building Power BI reports implementing best practices for Power BI running workshops with customers to educate around the use of dashboards for effective outcomes Requirements: extensive Power BI development skills, icluding Power Query, modelling, DAX and report development) experience …",[],144.957935,-37.806509,https://www.adzuna.com.au/details/5053857157?utm_medium=api&utm_source=019ec8e4,2025-02-18,10,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,118800.0,['power_bi']
Data Scientist,The Network,"Sydney, Sydney Region",151800.0,151800.0,"Director | Technology Consultancy | Data | Microsoft Azure | Synapse | Power Platform| Data Governance | Sydney | $200,000 - $230,000  Super  Bonus The Network have partnered with a global consultancy who are looking to hire a leader to support in the growth of their data practice in Sydney. We are looking for a technical leader who thrives in a client-facing environment with a strong background in data architecture to lead the delivery of work in the data analytics and engineering domain. This…",[],151.203231,-33.885283,https://www.adzuna.com.au/details/5081008315?utm_medium=api&utm_source=019ec8e4,2025-03-08,12,expert,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151800.0,['azure']
Data Scientist,Innablr,"Dunnstown, Moorabool Area",99000.0,132000.0,"Innablr is an engineering-led cloud native consultancy which prides itself on providing the very best DevOps, DataOps and Cloud specialists to support and accelerate our clients' business projects. Work alongside our leaders on complex projects in AWS and GCP and grow both professionally and personally through cutting-edge technologies, vendor certifications, and fun team outings. Apply to become a part of our tight-knit team and experience the unique solutions Innablr offers About the Role We …",[],143.952548,-37.579665,https://www.adzuna.com.au/details/5056636178?utm_medium=api&utm_source=019ec8e4,2025-02-20,5,senior,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115500.0,"['AWS', 'gcp']"
Data Scientist,News Corporation,"The Rocks, Sydney",132000.0,165000.0,"News Corp Australia is looking for a highly driven and experienced leader to join our Technology, Digital and Data team on a 2 year contract as the General Manager of Commercial Data Platforms . In this role, you will be responsible for people leadership, technology and roadmap delivery across the technology components that make up our Commercial Data Platforms function. Specifically leading a team of AWS and data engineering professionals who are experts in data platforms that provide the abil…",[],151.206616,-33.865715,https://www.adzuna.com.au/details/5067936284?utm_medium=api&utm_source=019ec8e4,2025-03-01,2,expert,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148500.0,['AWS']
Data Scientist,Profusion PAC Pty Ltd,"Sydney, Sydney Region",205920.0,223080.0,"95% WFH/Remote Work with some of Australia's best financial technology experts Min 12 month contract with expected multiple extensions Company Overview Profusion is delighted to be working with a well renowned, market leading, finance client who is looking for an experienced Senior Python Developer with solid investments/super/wealth/funds Management experience. Role Overview This role will see a highly quantitative individual with demonstrated programming experience work collaboratively in a t…",[],151.203231,-33.885283,https://www.adzuna.com.au/details/5063024253?utm_medium=api&utm_source=019ec8e4,2025-02-26,9,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,214500.0,['python']
Data Scientist,Profusion PAC Pty Ltd,"Melbourne, Melbourne Region",171600.0,214500.0,"WFH x 4 days per week Work with some of Australia's best financial technology experts Min 12 month contract with expected multiple extensions Company Overview Profusion is delighted to be working with a well renowned, market leading, finance client who is looking for an experienced Senior Python Developer with solid Investments/Super/Wealth Management experience. Role Overview This role will see a highly quantitative individual with demonstrated programming experience work collaboratively in a …",[],144.957935,-37.806509,https://www.adzuna.com.au/details/5053857071?utm_medium=api&utm_source=019ec8e4,2025-02-18,5,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,193050.0,['python']
Data Scientist,Profusion PAC Pty Ltd,"Melbourne, Melbourne Region",171600.0,205920.0,"4 days WFH each week, 1 day Melb CBD office location Work with some of Australia's best financial technology experts Min 6 months contract with view to extend Company Overview Profusion is delighted to be working with a well renowned, market leading, finance client who is looking for an experienced Senior Data Engineer with excellent Python, Databricks, DBT and SQL experience. Role Overview This role will see a highly quantitative Data focused individual with demonstrated programming experience…",[],144.957935,-37.806509,https://www.adzuna.com.au/details/5074280824?utm_medium=api&utm_source=019ec8e4,2025-03-05,5,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,188760.0,"['python', 'sql']"
Data Engineer,TheDriveGroup,"Sydney, Sydney Region",118800.0,138600.0,"We have partnered with a fast-growing HealthTech scale-up, and we are looking for Senior & Principal Backend Software engineers to join their very high-performing team. Design, build, and maintain a robust Kotlin backend, using open-source libraries and AWS to develop scalable microservices. Your expertise in Kotlin/Java will drive high-performance solutions, with React or frontend experience as a plus to contribute across the full stack in healthcare innovation. This is a unique opportunity to…",[],151.203231,-33.885283,https://www.adzuna.com.au/details/5060525273?utm_medium=api&utm_source=019ec8e4,2025-02-23,9,senior,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128700.0,"['AWS', 'java']"
Data Scientist,Turo Canada Co. ULC,"Toronto, Ontario",88800.0,111000.0,"About the team Data is our fuel at Turo. It is ever-more abundant and valuable, but it's raw material. Harnessed by data scientists and machine learning engineers, it propels Turo on its mission to put the world’s 1.5 billion cars to better use, delighting our customers with matching the right car for their next adventure from an exceptionally diverse selection, and at the same time helping our marketplace remain safe. In this role, you’ll be given the chance to work with cutting-edge technolog…",[],-79.402726,43.706102,https://www.adzuna.ca/details/5036321946?utm_medium=api&utm_source=019ec8e4,2025-02-04,6,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99900.0,['machine_learning']
Data Engineer,TieTalent,"San Lorenzo, Provincia di Reggio Calabria",54500.0,76300.0,"About the team The Iron Chef team is dedicated to empowering Zillow Partner Agents (ZPAs) with actionable insights derived from data and AI technologies. Their mission focuses on identifying Zillow customers who are highly likely to buy, sell, or rent, as well as those who have shown significant engagement with properties. The team provides detailed buyer activity metrics, including views, saves, saved searches, and 3D tours. About the role A Senior Software Engineer (Big Data) in the Iron Chef…",[],15.828109,37.989776,https://www.adzuna.it/land/ad/5082041803?se=orIkogP-7xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=0E3C5A40D27548C11412AAE0CB3643F3797D9146,2025-03-08,9,senior,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65400.0,['big_data']
Machine Learning Engineer,TN Italy,"Provincia di Brescia, Lombardia",54500.0,76300.0,"Social network you want to login/join with: Machine Learning/Data-Science Software Engineer, Province of Brescia Client: CompuGroup Medical Location: Province of Brescia, Italy Job Category: Other EU work permit required: Yes Job Reference: 03c1f6e329eb Job Views: 34 Posted: 06.03.2025 Expiry Date: 20.04.2025 Job Description: CompuGroup Medical is a world-wide company playing in the healthcare industry. In Italy, it is leading the market of ERP software for pharmacies, with more than 50% of the…",[],10.263698,45.651602,https://www.adzuna.it/land/ad/5083567845?se=umJpqQP-7xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=E842DA210C0C66CFCB41197887C6B7F9E486DA57,2025-03-09,1,junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65400.0,['machine_learning']
Data Engineer,Unit8,"Warszawa, mazowieckie",66000.0,84000.0,"Who We Are Founded in 2017, Unit8 is a fast-growing Swiss AI and data analytics consulting and services company dedicated to solving complex problems of traditional industries like automotive, chemical, financial services, manufacturing and pharma. We work with some of the biggest organisations in Europe to solve the challenges that directly affect their business - be it operations, finance, manufacturing or R&D. Since our foundation, we have successfully delivered more than 150 projects and ha…",[],21.2453,52.21519,https://www.adzuna.pl/land/ad/5077274837?se=8AxFkgT-7xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=199F23E6DD3DAAB93D79C2BDFAA7FFEAA2FCECA2,2025-03-05,5,mid_level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75000.0,['r']
